bucket,brand_existing,model_existing,first_year_existing,source_existing,brand_catalog,model_catalog,model_id_catalog,first_year_catalog,year_basis,confidence,sources_catalog,note,reviewer_decision
CATALOG_ONLY,,,,,Ride,Wild Life,ride--wild-life,2013,introduced,likely,https://thegoodride.com/snowboard-reviews/ride-wild-life-snowboard-review/,,
CATALOG_ONLY,,,,,Ride,Yukon,ride--yukon,2000,earliest_sourced,verified,https://snowboarder.com/transworld-snowboarding-archive/snowboarding-photos/board-test-wide-rides | https://web.archive.org/web/200007/http://www.ridesnowboards.com/products/boards/yukon/ | https://web.archive.org/web/200705/http://www.ridesnowboards.com/,,
CATALOG_ONLY,,,,,Ride,Zero,ride--zero,2000,earliest_sourced,verified,https://snowboardrobot.com/snowboard-review/ride-zero/ | https://www.evo.com/shop/snowboard/snowboards/ride | https://web.archive.org/web/200007/http://www.ridesnowboards.com/products/boards/zero/ | https://web.archive.org/web/200106/http://www.ridesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Agent,rome--agent,2004,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://www.evo.com/shop/snowboard/snowboards/rome | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html | https://web.archive.org/web/200404/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Anthem,rome--anthem,2004,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html | https://web.archive.org/web/200310/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Artifact,rome--artifact,2005,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://www.evo.com/shop/snowboard/snowboards/rome | https://web.archive.org/web/200409/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Blue,rome--blue,2004,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200310/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Boneless,rome--boneless,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rome,,
CATALOG_ONLY,,,,,Rome,Cheaptrick,rome--cheaptrick,2009,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200809/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Crail,rome--crail,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200610/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Design,rome--design,2005,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200409/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Detail,rome--detail,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/rome,,
CATALOG_ONLY,,,,,Rome,Factory Rocker,rome--factory-rocker,2012,earliest_sourced,likely,https://www.snowdb.com/catalog/rome,,
CATALOG_ONLY,,,,,Rome,Flag,rome--flag,2004,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200312/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Garage Rocker,rome--garage-rocker,2010,earliest_sourced,likely,https://www.snowdb.com/catalog/rome,,
CATALOG_ONLY,,,,,Rome,Graft,rome--graft,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200610/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Headline,rome--headline,2010,earliest_sourced,likely,https://www.snowdb.com/catalog/rome,,
CATALOG_ONLY,,,,,Rome,Hype,rome--hype,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rome,,
CATALOG_ONLY,,,,,Rome,Jett,rome--jett,2009,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200809/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Label,rome--label,2004,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200310/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Lo-Fi,rome--lo-fi,2009,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200809/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Machine,rome--machine,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200512/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Manual,rome--manual,2008,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200710/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Mechanic,rome--mechanic,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rome,,
CATALOG_ONLY,,,,,Rome,Minishred,rome--minishred,2009,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200809/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Notch,rome--notch,2008,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200710/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Postermania,rome--postermania,2010,earliest_sourced,likely,https://www.snowdb.com/catalog/rome,,
CATALOG_ONLY,,,,,Rome,Pusher,rome--pusher,2010,earliest_sourced,likely,https://www.snowdb.com/catalog/rome,,
CATALOG_ONLY,,,,,Rome,Rene,rome--rene,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rome,,
CATALOG_ONLY,,,,,Rome,Reverb,rome--reverb,2012,earliest_sourced,likely,https://www.snowdb.com/catalog/rome,,
CATALOG_ONLY,,,,,Rome,Riff,rome--riff,2009,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200808/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Royal,rome--royal,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rome,,
CATALOG_ONLY,,,,,Rome,Slash,rome--slash,2008,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200710/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Solution,rome--solution,2004,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html | https://web.archive.org/web/200310/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Stale Crewzer,rome--stale-crewzer,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rome,,
CATALOG_ONLY,,,,,Rome,Stale Fish,rome--stale-fish,2022,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rome,,
CATALOG_ONLY,,,,,Rome,Vinyl,rome--vinyl,2005,earliest_sourced,verified,https://www.snowdb.com/catalog/rome | https://web.archive.org/web/200409/http://www.romesnowboards.com/ | https://web.archive.org/web/200812/http://www.romesnowboards.com/,,
CATALOG_ONLY,,,,,Rome,Viper,rome--viper,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rome,,
CATALOG_ONLY,,,,,Rome,Warden,rome--warden,2026,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rome,,
CATALOG_ONLY,,,,,Rome,Whiteroom,rome--whiteroom,2012,earliest_sourced,likely,https://www.snowdb.com/catalog/rome,,
CATALOG_ONLY,,,,,Rossignol,After Hours,rossignol--after-hours,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Airis,rossignol--airis,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Alias,rossignol--alias,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://www.evo.com/shop/snowboard/snowboards/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Amber,rossignol--amber,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Ampage,rossignol--ampage,2026,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Angus,rossignol--angus,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Big Gun,rossignol--big-gun,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Circuit,rossignol--circuit,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Circus,rossignol--circus,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Decoy,rossignol--decoy,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,District,rossignol--district,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Diva,rossignol--diva,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://www.evo.com/shop/snowboard/snowboards/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Evader,rossignol--evader,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Experience,rossignol--experience,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Freestyle,rossignol--freestyle,1992,introduced,likely,https://archive.org/details/tws-89-93,,
CATALOG_ONLY,,,,,Rossignol,Harmony,rossignol--harmony,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Jdub,rossignol--jdub,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Jeremy Jones,rossignol--jeremy-jones,2003,earliest_sourced,verified,https://www.snowboarder.com/transworld-snowboarding-archive/what-the-pros-are-rockin-jeremy-jones | https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Jibfluence,rossignol--jibfluence,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Jibsaw,rossignol--jibsaw,2012,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://www.evo.com/shop/snowboard/snowboards/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-jibsaw-snowboard-review/,,
CATALOG_ONLY,,,,,Rossignol,Juggernaut,rossignol--juggernaut,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Justice,rossignol--justice,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Krypto,rossignol--krypto,2012,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Meadow,rossignol--meadow,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Myth,rossignol--myth,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,One,rossignol--one,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-sawblade-snowboard-review/ | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,One LF,rossignol--one-lf,2010,introduced,likely,https://thegoodride.com/snowboard-reviews/rossignol-one-lf-snowboard-review/,,
CATALOG_ONLY,,,,,Rossignol,Premier,rossignol--premier,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Pro,rossignol--pro,2000,introduced,likely,https://www.snowboarder.com/news/snowboard-lifes-top-25-board-test-2000 | https://www.snowboarder.com/news/board-test-board-specs,,
CATALOG_ONLY,,,,,Rossignol,R.P.M.,rossignol--r-p-m,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Retox,rossignol--retox,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Retrowave,rossignol--retrowave,1991,introduced,likely,https://archive.org/details/ISM-87-91,,
CATALOG_ONLY,,,,,Rossignol,Rooster,rossignol--rooster,2000,introduced,likely,https://www.snowboarder.com/news/board-test-board-specs,,
CATALOG_ONLY,,,,,Rossignol,Sawblade,rossignol--sawblade,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Scan,rossignol--scan,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://www.evo.com/shop/snowboard/snowboards/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Scope,rossignol--scope,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Slashimi,rossignol--slashimi,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Sonar,rossignol--sonar,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Soulside,rossignol--soulside,2026,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Storm,rossignol--storm,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Strato Narrow,rossignol--strato-narrow,2000,introduced,likely,https://www.snowboarder.com/news/board-test-board-specs,,
CATALOG_ONLY,,,,,Rossignol,Sultan,rossignol--sultan,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Rossignol,Super Revenant,rossignol--super-revenant,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Surf,rossignol--surf,1988,introduced,likely,https://www.michigansnowboardmuseum.com/the-neon-era--other-80s-decks.html,,
CATALOG_ONLY,,,,,Rossignol,Sushi,rossignol--sushi,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Taipan,rossignol--taipan,2011,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-one-lf-snowboard-review/,,
CATALOG_ONLY,,,,,Rossignol,Temptation,rossignol--temptation,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Tesla,rossignol--tesla,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,The Mini,rossignol--the-mini,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Trickstick,rossignol--trickstick,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Twilight,rossignol--twilight,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Ultraviolet,rossignol--ultraviolet,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Wave,rossignol--wave,1999,introduced,likely,https://www.snowboarder.com/news/how-the-1999-womens-boards-stack-up-a-review,,
CATALOG_ONLY,,,,,Rossignol,WU-JI,rossignol--wu-ji,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,XV,rossignol--xv,2014,earliest_sourced,verified,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-xv-snowboard-review/,,
CATALOG_ONLY,,,,,Rossignol,XV Slashimi,rossignol--xv-slashimi,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,XV Sushi,rossignol--xv-sushi,2018,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/rossignol,,
CATALOG_ONLY,,,,,Rossignol,Zena,rossignol--zena,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/,,
CATALOG_ONLY,,,,,Roxy,Ally,roxy--ally,2009,earliest_sourced,verified,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html,,
CATALOG_ONLY,,,,,Roxy,Eminence,roxy--eminence,2009,earliest_sourced,verified,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html,,
