edition_id,series_id,year,edition_label,start_date,end_date,venue,city,country,disciplines,status,status_note,notes,sources,confidence,source_file
winter-x-games--2009,winter-x-games,2009,Winter X Games XIII (2009),2009-01-22,2009-01-25,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | boardercross | slopestyle | superpipe,held,,"Men's big air, men's and women's superpipe, slopestyle and snowboarder X.",https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XIII,verified,xgames-dewtour
winter-x-games--2010,winter-x-games,2010,Winter X Games XIV (2010),2010-01-28,2010-01-31,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | boardercross | slopestyle | superpipe | other,held,,Held two weeks before the 2010 Winter Olympics. Snowboard Best Trick recorded as 'other'. Whether big air had a women's field this year is unconfirmed.,https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XIV,likely,xgames-dewtour
winter-x-games--2011,winter-x-games,2011,Winter X Games XV (2011),2011-01-26,2011-01-30,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | boardercross | slopestyle | superpipe | jib | other,held,,"DATE CONFLICT: the Winter X Games XV article states January 26-30, 2011; the Wikipedia X Games summary table gives January 27-30. Used the edition article. Programme included Snowboard Street (recorded as 'jib') and Snowboard Best Method (recorded as 'other'). Torstein Horgmo landed the first triple cork in competition in snowboard big air at this edition.",https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XV,likely,xgames-dewtour
winter-x-games--2012,winter-x-games,2012,Winter X Games XVI (2012),2012-01-26,2012-01-29,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | boardercross | slopestyle | superpipe | jib,held,,Snowboard Street recorded as 'jib'.,https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XVI,verified,xgames-dewtour
winter-x-games--2013,winter-x-games,2013,Winter X Games XVII (2013),2013-01-24,2013-01-27,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | slopestyle | superpipe | jib,held,,Snowboard Street recorded as 'jib'. No snowboarder X listed for this edition. A separate Winter X Games Europe edition ran at Tignes in March 2013.,https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XVII,verified,xgames-dewtour
winter-x-games--2014,winter-x-games,2014,Winter X Games XVIII (2014),2014-01-23,2014-01-26,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | boardercross | slopestyle | superpipe,held,,,https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XVIII,verified,xgames-dewtour
winter-x-games--2015,winter-x-games,2015,Winter X Games XIX (2015),2015-01-21,2015-01-25,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | boardercross | slopestyle | superpipe,held,,"DATE CONFLICT: the Winter X Games XIX article states January 21-25, 2015; the Wikipedia X Games summary table gives January 22-25. Used the edition article. Programme included an adaptive snowboarder X event.",https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XIX,likely,xgames-dewtour
winter-x-games--2016,winter-x-games,2016,Winter X Games XX (2016),2016-01-28,2016-01-31,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | boardercross | slopestyle | superpipe,held,,"Event headings on the edition article: men's/women's SlopeStyle, men's Big Air, men's/women's SuperPipe, men's/women's snowboarder X and men's Snowboarder X Adaptive. This is the last edition at which snowboarder X appears in the confirmed event list.",https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XX,verified,xgames-dewtour
winter-x-games--2017,winter-x-games,2017,Winter X Games XXI (2017),2017-01-26,2017-01-29,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | slopestyle | superpipe | other,held,,"Men's and women's big air, slopestyle and SuperPipe, plus a Special Olympics Unified Snowboarding final (recorded as 'other'). No snowboarder X listed.",https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XXI,verified,xgames-dewtour
winter-x-games--2018,winter-x-games,2018,Winter X Games XXII (2018),2018-01-25,2018-01-28,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | slopestyle | superpipe | dual-slalom,held,,Special Olympics Unified Snowboard was run as a dual slalom.,https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XXII,verified,xgames-dewtour
winter-x-games--2019,winter-x-games,2019,Winter X Games XXIII (2019),2019-01-24,2019-01-27,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | slopestyle | superpipe,held,,"The edition article states eight snowboarding events but does not head them consistently. Sources disagree on whether Knuckle Huck debuted here (2019) or in 2020, and on whether a snowboard boardercross was run; both are left out pending a checkable results page. See open_questions.",https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XXIII,likely,xgames-dewtour
winter-x-games--2020,winter-x-games,2020,Winter X Games XXIV (2020),,,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | slopestyle | superpipe | rail-jam | other,held,,"DATE CONFLICT, left null: the Wikipedia X Games summary table gives January 23-26, 2020, the Winter X Games XXIV article gives 22-26 January 2020. Programme included a men's Rail Jam, a men's Knuckle Huck (recorded as 'other') and a Special Olympics Unified Snowboarding event.",https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XXIV,likely,xgames-dewtour
winter-x-games--2021,winter-x-games,2021,Winter X Games XXV (2021),2021-01-29,2021-01-31,Buttermilk Mountain,"Aspen, Colorado",USA,big-air | slopestyle | superpipe | other,held,,"Held without spectators in the COVID-19 era per contemporaneous coverage (not verified here). Knuckle Huck recorded as 'other'; the edition article lists both a men's and a women's Knuckle Huck, which conflicts with reporting that women's Knuckle Huck debuted in 2024. See open_questions.",https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XXV,verified,xgames-dewtour
winter-x-games--2022,winter-x-games,2022,Winter X Games XXVI (2022),2022-01-21,2022-01-23,Buttermilk Ski Resort,"Aspen, Colorado",USA,big-air | slopestyle | superpipe | other,held,,Knuckle Huck recorded as 'other'.,https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XXVI,verified,xgames-dewtour
winter-x-games--2023,winter-x-games,2023,Winter X Games XXVII (2023),2023-01-27,2023-01-30,Buttermilk Ski Resort,"Aspen, Colorado",USA,big-air | slopestyle | superpipe | other,held,,Knuckle Huck recorded as 'other'.,https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XXVII,verified,xgames-dewtour
winter-x-games--2024,winter-x-games,2024,Winter X Games XXVIII (2024),2024-01-26,2024-01-28,Buttermilk Ski Resort,"Aspen, Colorado",USA,big-air | slopestyle | superpipe | other,held,,Women's Knuckle Huck reported as added to the X Games programme for the first time this year (recorded as 'other').,https://en.wikipedia.org/wiki/X_Games | https://en.wikipedia.org/wiki/Winter_X_Games_XXVIII,verified,xgames-dewtour
winter-x-games--2025,winter-x-games,2025,Winter X Games XXIX (2025),2025-01-23,2025-01-25,Buttermilk Ski Resort,"Aspen, Colorado",USA,,held,,Dates confirmed by both the Wikipedia X Games table and the xgames.com past-events listing. Discipline list not confirmed; xgames.com results for this edition are at https://www.xgames.com/results/?event_id=1201 but that page did not render its archive when fetched.,https://en.wikipedia.org/wiki/X_Games | https://www.xgames.com/past-events/,verified,xgames-dewtour
winter-x-games--2026,winter-x-games,2026,Winter X Games XXX (2026),2026-01-23,2026-01-25,Buttermilk Ski Resort,"Aspen, Colorado",USA,,held,,"Listed on xgames.com past-events as 'Aspen 2026, January 23-25, 2026'. Discipline list not confirmed and no results URL was published on the past-events page at time of research.",https://en.wikipedia.org/wiki/X_Games | https://www.xgames.com/past-events/,likely,xgames-dewtour
winter-x-games-europe--2010,winter-x-games-europe,2010,Winter X Games Europe 2010 (Tignes),2010-03-10,2010-03-12,Tignes,Tignes,France,slopestyle | superpipe,held,,First X Games competition held outside the United States. Men's and women's snowboard slopestyle and superpipe.,https://en.wikipedia.org/wiki/Winter_X_Games_Europe | https://www.downdays.eu/events/behind-the-scenes/a-brief-history-of-the-x-games-in-europe/,verified,xgames-dewtour
winter-x-games-europe--2011,winter-x-games-europe,2011,Winter X Games Europe 2011 (Tignes),2011-03-16,2011-03-18,Tignes,Tignes,France,slopestyle | superpipe,held,,Men's and women's snowboard slopestyle and superpipe.,https://en.wikipedia.org/wiki/Winter_X_Games_Europe | https://www.downdays.eu/events/behind-the-scenes/a-brief-history-of-the-x-games-in-europe/,verified,xgames-dewtour
winter-x-games-europe--2012,winter-x-games-europe,2012,Winter X Games Europe 2012 (Tignes),2012-03-14,2012-03-16,Tignes,Tignes,France,slopestyle | superpipe,held,,Men's and women's snowboard slopestyle and superpipe.,https://en.wikipedia.org/wiki/Winter_X_Games_Europe | https://www.downdays.eu/events/behind-the-scenes/a-brief-history-of-the-x-games-in-europe/,verified,xgames-dewtour
winter-x-games-europe--2013,winter-x-games-europe,2013,Winter X Games Europe 2013 (Tignes),2013-03-20,2013-03-22,Tignes,Tignes,France,slopestyle | superpipe,held,,"Final Tignes edition; ESPN cut the event after this year, citing the economics of its international stops. Dates are as stated in the Winter X Games XVII article and not cross-checked against an organiser source. Iouri Podladtchikov landed the first cab double cork 1440 in men's snowboard superpipe at a 2013 X Games edition.",https://en.wikipedia.org/wiki/Winter_X_Games_XVII | https://www.downdays.eu/events/behind-the-scenes/a-brief-history-of-the-x-games-in-europe/ | https://en.wikipedia.org/wiki/X_Games,likely,xgames-dewtour
winter-youth-olympic-snowboarding--2012,winter-youth-olympic-snowboarding,2012,2012 Winter Youth Olympic Games,2012-01-16,2012-01-19,"Nordkette, Innsbruck and Kuehtai",Innsbruck,Austria,halfpipe | slopestyle,held,,"First Winter Youth Olympic Games. Four snowboarding medal events (boys' and girls' halfpipe and slopestyle); 60 competitors from 24 nations. Venue and date detail from the English Wikipedia article, which did not expose citation URLs in the fetch - Olympedia edition id for the 2012 Winter YOG was not located.",https://en.wikipedia.org/wiki/Snowboarding_at_the_2012_Winter_Youth_Olympics | http://www.olympedia.org/definitions/70,likely,olympics-fis
winter-youth-olympic-snowboarding--2016,winter-youth-olympic-snowboarding,2016,2016 Winter Youth Olympic Games,2016-02-14,2016-02-19,"Kanthaugen Freestyle Arena, Lillehammer and Hafjell, Oyer",Lillehammer,Norway,halfpipe | slopestyle | boardercross,held,,"Snowboard cross added for boys and girls, plus a mixed team snowboard/ski cross. 79 competitors from 32 nations. Venue and date detail from the English Wikipedia article, which did not expose citation URLs in the fetch - Olympedia edition id for the 2016 Winter YOG was not located. [v0.2: Olympedia lists only six snowboard events at Lillehammer 2016; the mixed-NOC team cross is filed outside snowboarding.]",https://en.wikipedia.org/wiki/Snowboarding_at_the_2016_Winter_Youth_Olympics | http://www.olympedia.org/definitions/70,likely,olympics-fis
winter-youth-olympic-snowboarding--2020,winter-youth-olympic-snowboarding,2020,2020 Winter Youth Olympic Games,2020-01-18,2020-01-22,"Leysin Park & Pipe, Leysin and Villars Winter Park, Villars",Lausanne,Switzerland,slopestyle | boardercross | halfpipe | big-air,held,,"Eight snowboarding medal events: slopestyle, cross, halfpipe and big air for boys and girls.",https://www.olympedia.org/editions/70/sports/SBD,verified,olympics-fis
winter-youth-olympic-snowboarding--2024,winter-youth-olympic-snowboarding,2024,2024 Winter Youth Olympic Games,2024-01-20,2024-02-01,Welli Hilli Park Ski Resort,"Hoengseong, Gangwon",South Korea,slopestyle | boardercross | halfpipe | big-air | team,held,,"Nine snowboarding medal events; mixed team cross added. Dates given are the full Games window recorded by Olympedia, not the first and last day of snowboarding competition specifically.",https://www.olympedia.org/editions/73/sports/SBD,verified,olympics-fis
world-rookie-finals--2008,world-rookie-finals,2008,"Volkl World Rookie Fest 2008, Ischgl",,,Ischgl,"Ischgl, Tirol",Austria,slopestyle | halfpipe,held,,Over 50 international competitors. Earliest Ischgl edition found in the WSF archive.,https://www.worldsnowboardfederation.org/?s=Ischgl,likely,intl-other
world-rookie-finals--2009,world-rookie-finals,2009,"Protest World Rookie Finals 2009, Ischgl",2009-04-15,2009-04-19,Ischgl,"Ischgl, Tirol",Austria,slopestyle | halfpipe,held,,,https://www.worldsnowboardfederation.org/?s=Ischgl,likely,intl-other
world-rookie-finals--2010,world-rookie-finals,2010,"Protest World Rookie Finals 2010, Ischgl",2010-04-07,2010-04-11,Ischgl,"Ischgl, Tirol",Austria,slopestyle | halfpipe,held,,,https://www.worldsnowboardfederation.org/?s=Ischgl,likely,intl-other
world-rookie-finals--2011,world-rookie-finals,2011,"Protest World Rookie Final 2011, Ischgl",,,Ischgl,"Ischgl, Tirol",Austria,slopestyle | halfpipe,held,,,https://www.worldsnowboardfederation.org/?s=Ischgl,likely,intl-other
world-rookie-finals--2012,world-rookie-finals,2012,"2012 Protest World Rookie Final, Ischgl",2012-04-11,2012-04-15,Ischgl,"Ischgl, Tirol",Austria,slopestyle | halfpipe,held,,"Prizes valued at EUR 30,000.",https://www.worldsnowboardfederation.org/?s=Ischgl,likely,intl-other
world-rookie-finals--2014,world-rookie-finals,2014,"Volkl World Rookie Finals 2014, Ischgl",,,Ischgl,"Ischgl, Tirol",Austria,slopestyle | halfpipe,held,,,https://www.worldsnowboardfederation.org/?s=Ischgl,likely,intl-other
world-rookie-finals--2015,world-rookie-finals,2015,Völkl World Rookie Finals 2015,2015-04,,Ischgl,Ischgl,Austria,slopestyle,held,,3Star TTR event where the World Rookie Champion titles were awarded. Exact dates not given in the source.,https://www.worldrookietour.com/the-tour/ | https://www.worldsnowboardfederation.org/?s=Ischgl,likely,world-tours + intl-other
world-rookie-finals--2017,world-rookie-finals,2017,"2017 World Rookie Finals, Kitzsteinhorn",2017-04-04,2017-04-09,Kitzsteinhorn,Kaprun / Zell am See,Austria,slopestyle | halfpipe,held,,"First World Rookie Finals at the Kitzsteinhorn. Climax of a 2016/17 World Rookie Tour season of eleven qualifying events across Chile, Australia, Bulgaria, Scandinavia, the Alps, Japan and North America. Programme included social dinners, workshops and a final party alongside the contests.",https://www.worldsnowboardfederation.org/2017-world-rookie-finals-kitzsteinhorn-kaprun/,verified,intl-other
world-rookie-finals--2024,world-rookie-finals,2024,World Rookie Snowboard Finals 2024,,,,,,,held,,Confirmed only by a WSF news item dated 27 March 2024; venue and dates not established in this pass.,https://www.worldsnowboardfederation.org/snowboardings-future-stars-at-the-2024-world-rookie-snowboard-finals/,likely,world-tours
world-rookie-finals--2025,world-rookie-finals,2025,World Rookie Snowboard Finals 2025,,,Kitzsteinhorn,Kaprun,Austria,,held,,Reported by WSF on 8 April 2025. Exact dates not established in this pass.,https://www.worldsnowboardfederation.org/world-rookie-snowboard-finals-2025-2/,likely,world-tours
world-rookie-tour--2015,world-rookie-tour,2015,2014/15 World Rookie Tour season,2014-08,2015-04,,,multiple,slopestyle | halfpipe,held,,"Eleven-stop season: South America Rookie Fest, Valle Nevado, Chile (Aug 2014); Australian Rookie Fest, Thredbo (Aug 2014); Iceripper Rookie Fest, Laax (Jan 2015); WSF World Rookie Fest, Livigno (Jan 2015); Bulgarian Rookie Fest, Pamporovo (Jan-Feb 2015); Transilvania Rookie Fest, Arena Platos, Romania (Feb 2015); Hellas Rookie Fest, Greece (Feb 2015); Trentino Rookie Fest, Monte Bondone (Feb-Mar 2015); Oslo Rookie Fest, Oslo Vinterpark (Feb-Mar 2015); Indy Park Rookie Fest, Nekoma, Japan (Mar 2015); and the 3Star Völkl World Rookie Finals, Ischgl (Apr 2015). Rookies were riders born 1997-1999, Groms 2000 and later. Events counted towards the TTR World Snowboard Tour.",https://www.worldrookietour.com/the-tour/,verified,world-tours
