id,external_ref,name,series_id,year,start_date,end_date,event_type,description,community_status,catalog_status,catalog_status_note,date_precision,venue_name,city,country,disciplines,sources,confidence
winter-x-games--2021,winter-x-games--2021,Winter X Games XXV (2021),winter-x-games,2021,2021-01-29,2021-01-31,contest,"Held without spectators in the COVID-19 era per contemporaneous coverage (not verified here). Knuckle Huck recorded as 'other'; the edition article lists both a men's and a women's Knuckle Huck, which conflicts with reporting that women's Knuckle Huck debuted in 2024. See open_questions.",verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XXV""}",verified
winter-x-games--2022,winter-x-games--2022,Winter X Games XXVI (2022),winter-x-games,2022,2022-01-21,2022-01-23,contest,Knuckle Huck recorded as 'other'.,verified,held,,day,Buttermilk Ski Resort,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XXVI""}",verified
winter-x-games--2023,winter-x-games--2023,Winter X Games XXVII (2023),winter-x-games,2023,2023-01-27,2023-01-30,contest,Knuckle Huck recorded as 'other'.,verified,held,,day,Buttermilk Ski Resort,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XXVII""}",verified
winter-x-games--2024,winter-x-games--2024,Winter X Games XXVIII (2024),winter-x-games,2024,2024-01-26,2024-01-28,contest,Women's Knuckle Huck reported as added to the X Games programme for the first time this year (recorded as 'other').,verified,held,,day,Buttermilk Ski Resort,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XXVIII""}",verified
winter-x-games--2025,winter-x-games--2025,Winter X Games XXIX (2025),winter-x-games,2025,2025-01-23,2025-01-25,contest,Dates confirmed by both the Wikipedia X Games table and the xgames.com past-events listing. Discipline list not confirmed; xgames.com results for this edition are at https://www.xgames.com/results/?event_id=1201 but that page did not render its archive when fetched.,verified,held,,day,Buttermilk Ski Resort,"Aspen, Colorado",USA,{},"{""https://en.wikipedia.org/wiki/X_Games"",""https://www.xgames.com/past-events/""}",verified
winter-x-games--2026,winter-x-games--2026,Winter X Games XXX (2026),winter-x-games,2026,2026-01-23,2026-01-25,contest,"Listed on xgames.com past-events as 'Aspen 2026, January 23-25, 2026'. Discipline list not confirmed and no results URL was published on the past-events page at time of research.",unverified,held,,day,Buttermilk Ski Resort,"Aspen, Colorado",USA,{},"{""https://en.wikipedia.org/wiki/X_Games"",""https://www.xgames.com/past-events/""}",likely
winter-x-games-europe--2010,winter-x-games-europe--2010,Winter X Games Europe 2010 (Tignes),winter-x-games-europe,2010,2010-03-10,2010-03-12,contest,First X Games competition held outside the United States. Men's and women's snowboard slopestyle and superpipe.,verified,held,,day,Tignes,Tignes,France,"{""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/Winter_X_Games_Europe"",""https://www.downdays.eu/events/behind-the-scenes/a-brief-history-of-the-x-games-in-europe/""}",verified
winter-x-games-europe--2011,winter-x-games-europe--2011,Winter X Games Europe 2011 (Tignes),winter-x-games-europe,2011,2011-03-16,2011-03-18,contest,Men's and women's snowboard slopestyle and superpipe.,verified,held,,day,Tignes,Tignes,France,"{""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/Winter_X_Games_Europe"",""https://www.downdays.eu/events/behind-the-scenes/a-brief-history-of-the-x-games-in-europe/""}",verified
winter-x-games-europe--2012,winter-x-games-europe--2012,Winter X Games Europe 2012 (Tignes),winter-x-games-europe,2012,2012-03-14,2012-03-16,contest,Men's and women's snowboard slopestyle and superpipe.,verified,held,,day,Tignes,Tignes,France,"{""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/Winter_X_Games_Europe"",""https://www.downdays.eu/events/behind-the-scenes/a-brief-history-of-the-x-games-in-europe/""}",verified
winter-x-games-europe--2013,winter-x-games-europe--2013,Winter X Games Europe 2013 (Tignes),winter-x-games-europe,2013,2013-03-20,2013-03-22,contest,"Final Tignes edition; ESPN cut the event after this year, citing the economics of its international stops. Dates are as stated in the Winter X Games XVII article and not cross-checked against an organiser source. Iouri Podladtchikov landed the first cab double cork 1440 in men's snowboard superpipe at a 2013 X Games edition.",unverified,held,,day,Tignes,Tignes,France,"{""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/Winter_X_Games_XVII"",""https://www.downdays.eu/events/behind-the-scenes/a-brief-history-of-the-x-games-in-europe/"",""https://en.wikipedia.org/wiki/X_Games""}",likely
winter-youth-olympic-snowboarding--2012,winter-youth-olympic-snowboarding--2012,2012 Winter Youth Olympic Games,winter-youth-olympic-snowboarding,2012,2012-01-16,2012-01-19,contest,"First Winter Youth Olympic Games. Four snowboarding medal events (boys' and girls' halfpipe and slopestyle); 60 competitors from 24 nations. Venue and date detail from the English Wikipedia article, which did not expose citation URLs in the fetch - Olympedia edition id for the 2012 Winter YOG was not located.",unverified,held,,day,"Nordkette, Innsbruck and Kuehtai",Innsbruck,Austria,"{""halfpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/Snowboarding_at_the_2012_Winter_Youth_Olympics"",""http://www.olympedia.org/definitions/70""}",likely
winter-youth-olympic-snowboarding--2016,winter-youth-olympic-snowboarding--2016,2016 Winter Youth Olympic Games,winter-youth-olympic-snowboarding,2016,2016-02-14,2016-02-19,contest,"Snowboard cross added for boys and girls, plus a mixed team snowboard/ski cross. 79 competitors from 32 nations. Venue and date detail from the English Wikipedia article, which did not expose citation URLs in the fetch - Olympedia edition id for the 2016 Winter YOG was not located. [v0.2: Olympedia lists only six snowboard events at Lillehammer 2016; the mixed-NOC team cross is filed outside snowboarding.]",unverified,held,,day,"Kanthaugen Freestyle Arena, Lillehammer and Hafjell, Oyer",Lillehammer,Norway,"{""halfpipe"",""slopestyle"",""boardercross""}","{""https://en.wikipedia.org/wiki/Snowboarding_at_the_2016_Winter_Youth_Olympics"",""http://www.olympedia.org/definitions/70""}",likely
winter-youth-olympic-snowboarding--2020,winter-youth-olympic-snowboarding--2020,2020 Winter Youth Olympic Games,winter-youth-olympic-snowboarding,2020,2020-01-18,2020-01-22,contest,"Eight snowboarding medal events: slopestyle, cross, halfpipe and big air for boys and girls.",verified,held,,day,"Leysin Park & Pipe, Leysin and Villars Winter Park, Villars",Lausanne,Switzerland,"{""slopestyle"",""boardercross"",""halfpipe"",""big-air""}","{""https://www.olympedia.org/editions/70/sports/SBD""}",verified
winter-youth-olympic-snowboarding--2024,winter-youth-olympic-snowboarding--2024,2024 Winter Youth Olympic Games,winter-youth-olympic-snowboarding,2024,2024-01-20,2024-02-01,contest,"Nine snowboarding medal events; mixed team cross added. Dates given are the full Games window recorded by Olympedia, not the first and last day of snowboarding competition specifically.",verified,held,,day,Welli Hilli Park Ski Resort,"Hoengseong, Gangwon",South Korea,"{""slopestyle"",""boardercross"",""halfpipe"",""big-air"",""team""}","{""https://www.olympedia.org/editions/73/sports/SBD""}",verified
world-rookie-finals--2008,world-rookie-finals--2008,"Volkl World Rookie Fest 2008, Ischgl",world-rookie-finals,2008,2008,,contest,Over 50 international competitors. Earliest Ischgl edition found in the WSF archive.,unverified,held,,year,Ischgl,"Ischgl, Tirol",Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2009,world-rookie-finals--2009,"Protest World Rookie Finals 2009, Ischgl",world-rookie-finals,2009,2009-04-15,2009-04-19,contest,,unverified,held,,day,Ischgl,"Ischgl, Tirol",Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2010,world-rookie-finals--2010,"Protest World Rookie Finals 2010, Ischgl",world-rookie-finals,2010,2010-04-07,2010-04-11,contest,,unverified,held,,day,Ischgl,"Ischgl, Tirol",Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2011,world-rookie-finals--2011,"Protest World Rookie Final 2011, Ischgl",world-rookie-finals,2011,2011,,contest,,unverified,held,,year,Ischgl,"Ischgl, Tirol",Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2012,world-rookie-finals--2012,"2012 Protest World Rookie Final, Ischgl",world-rookie-finals,2012,2012-04-11,2012-04-15,contest,"Prizes valued at EUR 30,000.",unverified,held,,day,Ischgl,"Ischgl, Tirol",Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2014,world-rookie-finals--2014,"Volkl World Rookie Finals 2014, Ischgl",world-rookie-finals,2014,2014,,contest,,unverified,held,,year,Ischgl,"Ischgl, Tirol",Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2015,world-rookie-finals--2015,Völkl World Rookie Finals 2015,world-rookie-finals,2015,2015-04,,contest,3Star TTR event where the World Rookie Champion titles were awarded. Exact dates not given in the source.,unverified,held,,month,Ischgl,Ischgl,Austria,"{""slopestyle""}","{""https://www.worldrookietour.com/the-tour/"",""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2017,world-rookie-finals--2017,"2017 World Rookie Finals, Kitzsteinhorn",world-rookie-finals,2017,2017-04-04,2017-04-09,contest,"First World Rookie Finals at the Kitzsteinhorn. Climax of a 2016/17 World Rookie Tour season of eleven qualifying events across Chile, Australia, Bulgaria, Scandinavia, the Alps, Japan and North America. Programme included social dinners, workshops and a final party alongside the contests.",verified,held,,day,Kitzsteinhorn,Kaprun / Zell am See,Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/2017-world-rookie-finals-kitzsteinhorn-kaprun/""}",verified
world-rookie-finals--2024,world-rookie-finals--2024,World Rookie Snowboard Finals 2024,world-rookie-finals,2024,2024,,contest,Confirmed only by a WSF news item dated 27 March 2024; venue and dates not established in this pass.,unverified,held,,year,,,,{},"{""https://www.worldsnowboardfederation.org/snowboardings-future-stars-at-the-2024-world-rookie-snowboard-finals/""}",likely
world-rookie-finals--2025,world-rookie-finals--2025,World Rookie Snowboard Finals 2025,world-rookie-finals,2025,2025,,contest,Reported by WSF on 8 April 2025. Exact dates not established in this pass.,unverified,held,,year,Kitzsteinhorn,Kaprun,Austria,{},"{""https://www.worldsnowboardfederation.org/world-rookie-snowboard-finals-2025-2/""}",likely
world-rookie-tour--2015,world-rookie-tour--2015,2014/15 World Rookie Tour season,world-rookie-tour,2015,2014-08,2015-04,contest,"Eleven-stop season: South America Rookie Fest, Valle Nevado, Chile (Aug 2014); Australian Rookie Fest, Thredbo (Aug 2014); Iceripper Rookie Fest, Laax (Jan 2015); WSF World Rookie Fest, Livigno (Jan 2015); Bulgarian Rookie Fest, Pamporovo (Jan-Feb 2015); Transilvania Rookie Fest, Arena Platos, Romania (Feb 2015); Hellas Rookie Fest, Greece (Feb 2015); Trentino Rookie Fest, Monte Bondone (Feb-Mar 2015); Oslo Rookie Fest, Oslo Vinterpark (Feb-Mar 2015); Indy Park Rookie Fest, Nekoma, Japan (Mar 2015); and the 3Star Völkl World Rookie Finals, Ischgl (Apr 2015). Rookies were riders born 1997-1999, Groms 2000 and later. Events counted towards the TTR World Snowboard Tour.",verified,held,,month,,,multiple,"{""slopestyle"",""halfpipe""}","{""https://www.worldrookietour.com/the-tour/""}",verified
world-rookie-tour--2024,world-rookie-tour--2024,Livigno World Rookie Fest 2024 (19th edition),world-rookie-tour,2024,2024-01-14,2024-01-16,contest,"Recorded here as a stop rather than a full season row. Presentation Sunday 14 January, rail jam at the Snowpark20 city park in central Livigno on the Monday afternoon, finals at Mottolino Snowpark on Tuesday 16 January. Described as the nineteenth edition, which implies a first edition in 2006.",verified,held,,day,Mottolino Snowpark and Snowpark20,Livigno,Italy,"{""slopestyle"",""rail-jam""}","{""https://www.worldsnowboardfederation.org/the-new-snowboard-generation-shines-at-livigno-world-rookie-fest-2024/""}",verified
world-ski-snowboard-festival--1996,world-ski-snowboard-festival--1996,1996 World Ski & Snowboard Festival (inaugural),world-ski-snowboard-festival,1996,1996-04,1996-04,contest,"Inaugural festival, directed by Doug Perry. Ten days, 22 competitions, about 1,500 athletes. Consolidated existing spring events including the WestBeach Classic, the Whistler Cup and the Couloir Ski Race Extreme, and added a snowboard museum exhibit and around a dozen bands. First joint marketing initiative between the two rival mountains and the Whistler Resort Association.",verified,held,,month,"Whistler Village, Whistler Mountain and Blackcomb Mountain",Whistler,Canada,"{""big-air"",""halfpipe"",""other""}","{""https://whistlermuseum.org/2024/04/09/wssf-the-beginning/"",""http://www.watermarkinc.ca/twssfmedia/timecapsule/backgrounder.html"",""https://en.wikipedia.org/wiki/World_Ski_and_Snowboard_Festival""}",verified
world-ski-snowboard-festival--1997,world-ski-snowboard-festival--1997,1997 World Ski & Snowboard Festival,world-ski-snowboard-festival,1997,1997-04-04,1997-04-13,contest,"Over 2,000 athletes. More than 8,000 spectators at the WestBeach Invitational Big Air at the base of Whistler Mountain. Added the Moving Pictures film festival, the Backbone Enduro Vertical Challenge and the all-night 'Heaven' event in the Conference Centre ballroom. Record April skier numbers on both mountains.",verified,held,,day,"Whistler Village, Whistler Mountain and Blackcomb Mountain",Whistler,Canada,"{""big-air"",""halfpipe"",""other""}","{""https://whistlermuseum.org/2024/04/09/wssf-the-beginning/""}",verified
world-ski-snowboard-festival--2015,world-ski-snowboard-festival--2015,2015 World Ski & Snowboard Festival,world-ski-snowboard-festival,2015,2015-04-10,2015-04-19,contest,"Programme included the Bud Light Freeride Club Series, the 72-Hour Filmmaker Showdown, the outdoor concert series and the photography competition. The Showcase Showdown pro men's winner earned a start in the festival's Monster Energy Shred Show.",verified,held,,day,Whistler Blackcomb and Whistler Village,Whistler,Canada,"{""freeride"",""other""}","{""https://www.straight.com/life/402596/showcase-showdown-and-whistler-ski-and-snowboard-fest-go-far-beyond-rock-n-snow"",""https://snowboardmag.com/news/whistler-blackcombs-18th-annual-showcase-showdown-returns-march-14""}",verified
world-ski-snowboard-festival--2018,world-ski-snowboard-festival--2018,2018 World Ski & Snowboard Festival,world-ski-snowboard-festival,2018,2018-04-10,2018-04-15,contest,"First edition after Vail Resorts' acquisition, shortened to six days. The Saudan Couloir Ski Race Extreme returned after a 20-year break.",unverified,held,,day,Whistler Blackcomb and Whistler Village,Whistler,Canada,"{""other""}","{""https://en.wikipedia.org/wiki/World_Ski_and_Snowboard_Festival""}",likely
world-ski-snowboard-festival--2019,world-ski-snowboard-festival--2019,2019 World Ski & Snowboard Festival,world-ski-snowboard-festival,2019,2019-04-10,2019-04-14,contest,Shortened again to five days.,unverified,held,,day,Whistler Blackcomb and Whistler Village,Whistler,Canada,"{""other""}","{""https://en.wikipedia.org/wiki/World_Ski_and_Snowboard_Festival""}",likely
world-ski-snowboard-festival--2020,world-ski-snowboard-festival--2020,2020 World Ski & Snowboard Festival,world-ski-snowboard-festival,2020,2020,,contest,,unverified,cancelled,Cancelled due to COVID-19.,year,Whistler Blackcomb,Whistler,Canada,{},"{""https://en.wikipedia.org/wiki/World_Ski_and_Snowboard_Festival""}",likely
