model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
sandy-shapes--amara,sandy-shapes,Sandy Shapes,Amara,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--amara-abonos,sandy-shapes,Sandy Shapes,Amara Abonos,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--audace,sandy-shapes,Sandy Shapes,Audace,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--birbante,sandy-shapes,Sandy Shapes,Birbante,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--curiosa,sandy-shapes,Sandy Shapes,Curiosa,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--deliziosa,sandy-shapes,Sandy Shapes,Deliziosa,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--divina,sandy-shapes,Sandy Shapes,Divina,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--egoista,sandy-shapes,Sandy Shapes,Egoista,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--fantastica,sandy-shapes,Sandy Shapes,Fantastica,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--fantastica-abonostm,sandy-shapes,Sandy Shapes,Fantastica Abonos™,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--fantastica-magica-splitboard,sandy-shapes,Sandy Shapes,Fantastica Magica splitboard,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--infinita-c,sandy-shapes,Sandy Shapes,Infinita C,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--infinita-private-label-ltd,sandy-shapes,Sandy Shapes,Infinita Private Label ltd,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--infinita-r,sandy-shapes,Sandy Shapes,Infinita R,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--infinita-rc,sandy-shapes,Sandy Shapes,Infinita RC,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--infinita-xc,sandy-shapes,Sandy Shapes,Infinita XC,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--infinita-xr,sandy-shapes,Sandy Shapes,Infinita XR,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--magnifica,sandy-shapes,Sandy Shapes,Magnifica,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--magnifica-abonos,sandy-shapes,Sandy Shapes,Magnifica Abonos,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--regina,sandy-shapes,Sandy Shapes,Regina,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--regina-abonos,sandy-shapes,Sandy Shapes,Regina Abonos,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--ribelle-camber,sandy-shapes,Sandy Shapes,Ribelle camber,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--veloce-junior,sandy-shapes,Sandy Shapes,Veloce Junior,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--virtuosa,sandy-shapes,Sandy Shapes,Virtuosa,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--virtuosa-magica-splitboard,sandy-shapes,Sandy Shapes,Virtuosa Magica splitboard,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--zingara,sandy-shapes,Sandy Shapes,Zingara,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
sandy-shapes--zingara-magica-splitboard,sandy-shapes,Sandy Shapes,Zingara Magica splitboard,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
snoplanks--asym-fish,snoplanks,SnoPlanks,Asym Fish,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/snoplanks
snoplanks--asym-twin,snoplanks,SnoPlanks,Asym Twin,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/snoplanks
thrive-snowboards--accomplice-classic-snowboard,thrive-snowboards,Thrive Snowboards,ACCOMPLICE CLASSIC SNOWBOARD,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/thrive-snowboards
thrive-snowboards--relentless-classic-snowboard,thrive-snowboards,Thrive Snowboards,RELENTLESS CLASSIC SNOWBOARD,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/thrive-snowboards
thrive-snowboards--relentless-pro-snowboard,thrive-snowboards,Thrive Snowboards,RELENTLESS PRO SNOWBOARD,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/thrive-snowboards
thrive-snowboards--renegade-rgv2-snowboard,thrive-snowboards,Thrive Snowboards,RENEGADE RGV2 SNOWBOARD,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/thrive-snowboards
thrive-snowboards--wilderness-splitboard,thrive-snowboards,Thrive Snowboards,WILDERNESS SPLITBOARD,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/thrive-snowboards
trapper--antic,trapper,Trapper,Antic,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
trapper--brigade,trapper,Trapper,Brigade,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
trapper--carcajou,trapper,Trapper,Carcajou,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
trapper--howler,trapper,Trapper,Howler,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
trapper--mischief,trapper,Trapper,Mischief,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
trapper--noctua-swallow-tail,trapper,Trapper,Noctua Swallow Tail,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
trapper--poacher,trapper,Trapper,Poacher,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
trapper--trout-trap,trapper,Trapper,Trout Trap,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
trapper--ursa-major,trapper,Trapper,Ursa Major,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
trapper--voyageur,trapper,Trapper,Voyageur,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/trapper
verdad--aguila-14th-range,verdad,Verdad,Aguila – 14th Range,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/verdad
verdad--alpine-14th-range,verdad,Verdad,Alpine – 14th Range,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/verdad
verdad--grand-cru-14th-range,verdad,Verdad,Grand Cru – 14th Range,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/verdad
verdad--the-emperor-14th-range,verdad,Verdad,THE EMPEROR – 14th Range,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/verdad
verdad--winter-is-mine-14th-range,verdad,Verdad,Winter Is Mine – 14th Range,2024,earliest_sourced,2024,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/verdad
whitespace--amf-twin,whitespace,Whitespace,AMF Twin,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/whitespace
whitespace--freestyle-shaun-white-pro,whitespace,Whitespace,Freestyle Shaun White Pro,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/whitespace
whitespace--icona,whitespace,Whitespace,ICONA,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/whitespace
whitespace--kids-freestyle-shaun-white-pro,whitespace,Whitespace,Kids' Freestyle Shaun White Pro,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,kids,,,likely,Send It DB listing.,https://www.senditdb.com/brands/whitespace
whitespace--maax,whitespace,Whitespace,MAAX,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/whitespace
whitespace--montano,whitespace,Whitespace,Montano,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/whitespace
whitespace--womens-freestyle,whitespace,Whitespace,Women's Freestyle,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/whitespace
