model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
salomon--benedek-era,salomon,Salomon,Benedek Era,2008,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2008 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200808; may predate first snapshot,freeride,David Benedek,Era,verified,Site slug 'BENEDEK-ERA-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200808/http://www.salomonsnowboard.com/
salomon--drift,salomon,Salomon,Drift,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot,unknown,,,verified,Drift / Drift Magnum / Drift Rocker / Mini Drift. | Site slug 'DRIFT-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--grace,salomon,Salomon,Grace,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot,kids,,,verified,Junior Grace 2011. | Site slug 'GRACE-1-788' (product category 1 = boards on the 2007-08 site). Slug id GRACE-1-195.,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--lark,salomon,Salomon,Lark,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot,unknown,,,verified,Women's; Lark Rocker 2011. | Site slug 'LARK-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--lily,salomon,Salomon,Lily,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot,unknown,,,verified,Women's. | Site slug 'LILY-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--lotus,salomon,Salomon,Lotus,2008,earliest_sourced,2009,"Earliest confirmed appearance 2008 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Earliest sourced | Seen on brand site (Wayback) 200710-200809; may predate first snapshot",all-mountain,,,verified,Women's; in 2026-27 line. | Women's. | Site slug 'LOTUS-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://www.evo.com/shop/snowboard/snowboards/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--lush,salomon,Salomon,Lush,2008,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot,unknown,,,verified,Women's. | Site slug 'LUSH-1-788' (product category 1 = boards on the 2007-08 site). Slug id LUSH-1-195.,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--mini-arnie,salomon,Salomon,Mini Arnie,2008,earliest_sourced,2009,Seen on brand site (Wayback) 200710-200809; may predate first snapshot,kids,,Arnie,likely,Site slug 'MINI-ARNIE-1-788' (product category 1 = boards on the 2007-08 site).,https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--sanchez,salomon,Salomon,Sanchez,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200709-200809; may predate first snapshot,freestyle,,,verified,Sanchez and Salvatore Sanchez. | Site slug 'SANCHEZ-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200709/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--scout,salomon,Salomon,Scout,2008,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200709-200809; may predate first snapshot,unknown,,,verified,Site slug 'SCOUT-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200709/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--special,salomon,Salomon,Special,2008,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2008-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot,unknown,,,verified,Special / Special Magnum / Special 2. | Site slug 'SPECIAL-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--strobe,salomon,Salomon,Strobe,2008,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200708-200809; may predate first snapshot,unknown,,,verified,Site slug 'STROBE-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200708/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--tempest,salomon,Salomon,Tempest,2008,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2008 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200708-200809; may predate first snapshot,unknown,,,verified,Site slug 'TEMPEST-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200708/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--tracker,salomon,Salomon,Tracker,2008,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot,unknown,,,verified,Site slug 'TRACKER-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
salomon--answer,salomon,Salomon,Answer,2009,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--bang-bang,salomon,Salomon,Bang Bang,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--official,salomon,Salomon,Official,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--riot,salomon,Salomon,Riot,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--sick-stick,salomon,Salomon,Sick Stick,2009,earliest_sourced,,"Earliest confirmed appearance 2009 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Earliest sourced (HPS Sickstick); Sick Stick predates",powder,,HPS,verified,Wolle Nyvelt-associated directional shape; sold as 'HPS - Sickstick' in 2027.,https://www.snowdb.com/catalog/salomon | https://www.evo.com/shop/snowboard/snowboards/salomon
salomon--grip,salomon,Salomon,Grip,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--gypsy,salomon,Salomon,Gypsy,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/salomon
salomon--popstar,salomon,Salomon,Popstar,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--salomonder,salomon,Salomon,Salomonder,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--titan,salomon,Salomon,Titan,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--idol,salomon,Salomon,Idol,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--man-s-board,salomon,Salomon,Man's Board,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--oh-yeah,salomon,Salomon,Oh Yeah,2012,earliest_sourced,,"Earliest confirmed appearance 2012 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Earliest sourced",freestyle,,,verified,Women's; in 2026-27 line. | Women's.,https://www.snowdb.com/catalog/salomon | https://www.evo.com/shop/snowboard/snowboards/salomon
salomon--powder-snake,salomon,Salomon,Powder Snake,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,powder,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--spark,salomon,Salomon,Spark,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--xlt,salomon,Salomon,XLT,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/salomon
salomon--assassin,salomon,Salomon,Assassin,2014,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production.,all-mountain,,,verified,Assassin and Assassin Pro. | Assassin Pro variant; in 2027 evo lineup.,https://www.evo.com/shop/snowboard/snowboards/salomon | https://thegoodride.com/snowboard-reviews/salomon-assassin-snowboard-review/
salomon--villain,salomon,Salomon,Villain,2018,introduced,,Revamped for 2017/18 per Whitelines; earlier versions exist,freestyle,,,likely,,https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
salomon--huck-knife,salomon,Salomon,Huck Knife,2020,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production. | Earliest sourced 2020 (Huck Knife Pro); Huck Knife predates,freestyle,,,verified,Huck Knife and Huck Knife Pro. | Camber freestyle twin; Pro variant.,https://www.evo.com/shop/snowboard/snowboards/salomon | https://thegoodride.com/snowboard-reviews/salomon-huck-knife-snowboard-review/
salomon--abstract,salomon,Salomon,Abstract,2026,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production. | Earliest sourced,freestyle,,,likely,,https://www.evo.com/shop/snowboard/snowboards/salomon
salomon--dancehaul,salomon,Salomon,Dancehaul,2026,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production. | Earliest sourced,powder,,,likely,Short wide.,https://www.evo.com/shop/snowboard/snowboards/salomon
salomon--kickback,salomon,Salomon,Kickback,2026,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production. | Earliest sourced,freestyle,,,likely,,https://www.evo.com/shop/snowboard/snowboards/salomon
salomon--no-drama,salomon,Salomon,No Drama,2026,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production. | Earliest sourced,freestyle,,,likely,Women's model. | Women's.,https://www.evo.com/shop/snowboard/snowboards/salomon
salomon--rumble-fish,salomon,Salomon,Rumble Fish,2026,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production. | Earliest sourced,all-mountain,,,likely,Women's model. | Women's.,https://www.evo.com/shop/snowboard/snowboards/salomon
salomon--sight,salomon,Salomon,Sight,2026,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production. | Earliest sourced; Sight X variant,all-mountain,,,likely,,https://www.evo.com/shop/snowboard/snowboards/salomon
